mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
0.6662295460700989,1.0367660522460938,0.7256762981414795,1.270410180091858,-9.45470142364502
0.7513554096221924,1.0077985525131226,0.7447160482406616,1.270410180091858,-9.45470142364502
0.7591806650161743,1.0107308626174927,0.7413329482078552,1.270410180091858,-9.45470142364502
0.7524515390396118,0.9742252826690674,0.7738791108131409,1.270410180091858,-9.45470142364502
0.7671154141426086,0.9946292042732239,0.7806438207626343,1.270410180091858,-9.45470142364502
0.7695786952972412,1.0612808465957642,0.7638323903083801,1.270410180091858,-9.45470142364502
0.7625256180763245,1.1460692882537842,0.7089518308639526,1.270410180091858,-9.45470142364502
0.7631269097328186,1.0912054777145386,0.7253672480583191,1.270410180091858,-9.45470142364502
0.7645336389541626,1.0686063766479492,0.7327061891555786,1.270410180091858,-9.45470142364502
0.7336226105690002,0.947658121585846,0.7594598531723022,1.270410180091858,-9.45470142364502
0.7433342337608337,1.0025988817214966,0.7375447750091553,1.270410180091858,-9.45470142364502
0.7177696824073792,0.9792096614837646,0.7079086303710938,1.270410180091858,-9.45470142364502
0.7732210159301758,0.9873510599136353,0.7445909976959229,1.270410180091858,-9.45470142364502
0.7450348138809204,1.028377652168274,0.7531221508979797,1.270410180091858,-9.45470142364502
0.7108425498008728,0.9608490467071533,0.7213852405548096,1.270410180091858,-9.45470142364502
0.6240469813346863,0.8849263787269592,0.6859202980995178,1.270410180091858,-9.45470142364502
0.8174949884414673,1.184056282043457,0.8142380118370056,1.270410180091858,-9.45470142364502
0.7923389673233032,1.0442888736724854,0.8185257315635681,1.270410180091858,-9.45470142364502
0.7627174258232117,1.1786510944366455,0.7587634921073914,1.270410180091858,-9.45470142364502
0.766164243221283,0.9706563949584961,0.7879606485366821,1.270410180091858,-9.45470142364502
0.7532060146331787,1.0397789478302002,0.740073025226593,1.270410180091858,-9.45470142364502
0.7218942642211914,0.928084671497345,0.7347785830497742,1.270410180091858,-9.45470142364502
0.8012184500694275,1.0686299800872803,0.7846150398254395,1.270410180091858,-9.45470142364502
